LocationKeyStartPoint,LocationKeyEndPoint,MetersBetweenPoints,MetersBetweenPoints_norm,LocationLookupKey,ResourceKey
0,3419,74773.75,0.89,0|3419,7998
4862,3419,93812.38,0.98,4862|3419,7998
3474,3419,91225.66,0.97,3474|3419,7998
3419,3103,98506.79,1,3419|3103,7998
3103,3103,0,0,3103|3103,7998
3267,3103,16979.25,0.61,3267|3103,7998
0,3103,25177.15,0.65,0|3103,7998
4862,3103,14149.66,0.6,4862|3103,7998
3474,3103,11818.48,0.59,3474|3103,7998
3419,3267,91043.99,0.96,3419|3267,7998
3103,3267,16979.25,0.61,3103|3267,7998
3267,3267,0,0,3267|3267,7998
0,3267,17086.62,0.61,0|3267,7998
4862,3267,3448.67,0.55,4862|3267,7998
3474,3267,5741.4,0.56,3474|3267,7998
3419,0,74773.75,0.89,3419|0,7998
3103,0,25177.15,0.65,3103|0,7998
3267,0,17086.62,0.61,3267|0,7998
0,0,0,0,0|0,7998
4862,0,19345.85,0.62,4862|0,7998
3474,0,16451.93,0.61,3474|0,7998
3419,4862,93812.38,0.98,3419|4862,7998
3103,4862,14149.66,0.6,3103|4862,7998
3267,4862,3448.67,0.55,3267|4862,7998
0,4862,19345.85,0.62,0|4862,7998
4862,4862,0,0,4862|4862,7998
3474,4862,4569.77,0.55,3474|4862,7998
3419,3474,91225.66,0.97,3419|3474,7998
3103,3474,11818.48,0.59,3103|3474,7998
3267,3474,5741.4,0.56,3267|3474,7998
0,3474,16451.93,0.61,0|3474,7998
4862,3474,4569.77,0.55,4862|3474,7998
3474,3474,0,0,3474|3474,7998
3649,3649,0,0,3649|3649,8027
0,3649,1905.15,0.39,0|3649,8027
2390,3649,676.19,0.25,2390|3649,8027
3262,3649,674.49,0.24,3262|3649,8027
3431,3649,6975.03,1,3431|3649,8027
3649,0,1905.15,0.39,3649|0,8027
0,0,0,0,0|0,8027
2390,0,1615.86,0.36,2390|0,8027
3262,0,1657.48,0.36,3262|0,8027
3431,0,5104.53,0.78,3431|0,8027
3649,2390,676.19,0.25,3649|2390,8027
0,2390,1615.86,0.36,0|2390,8027
2390,2390,0,0,2390|2390,8027
3262,2390,42.35,0.17,3262|2390,8027
3431,2390,6710.58,0.97,3431|2390,8027
3649,3262,674.49,0.24,3649|3262,8027
0,3262,1657.48,0.36,0|3262,8027
2390,3262,42.35,0.17,2390|3262,8027
3262,3262,0,0,3262|3262,8027
3431,3262,6751.25,0.97,3431|3262,8027
3649,3431,6975.03,1,3649|3431,8027
0,3431,5104.53,0.78,0|3431,8027
2390,3431,6710.58,0.97,2390|3431,8027
3262,3431,6751.25,0.97,3262|3431,8027
3431,3431,0,0,3431|3431,8027
3204,3204,0,0,3204|3204,8046
3216,3204,3832.33,0.63,3216|3204,8046
3227,3204,4396.11,0.66,3227|3204,8046
2856,3204,7843.06,0.82,2856|3204,8046
2930,3204,4315.52,0.66,2930|3204,8046
0,3204,1011.57,0.5,0|3204,8046
4395,3204,7619.16,0.81,4395|3204,8046
3204,3216,3832.33,0.63,3204|3216,8046
3216,3216,0,0,3216|3216,8046
3227,3216,3409.15,0.61,3227|3216,8046
2856,3216,11674.3,1,2856|3216,8046
2930,3216,3584.9,0.62,2930|3216,8046
0,3216,4837.85,0.68,0|3216,8046
4395,3216,11447.62,0.99,4395|3216,8046
3204,3227,4396.11,0.66,3204|3227,8046
3216,3227,3409.15,0.61,3216|3227,8046
3227,3227,0,0,3227|3227,8046
2856,3227,11319.87,0.98,2856|3227,8046
2930,3227,6680.88,0.77,2930|3227,8046
0,3227,5199.05,0.7,0|3227,8046
4395,3227,11161.67,0.98,4395|3227,8046
3204,2856,7843.06,0.82,3204|2856,8046
3216,2856,11674.3,1,3216|2856,8046
3227,2856,11319.87,0.98,3227|2856,8046
2856,2856,0,0,2856|2856,8046
2930,2856,10974.73,0.97,2930|2856,8046
0,2856,6836.61,0.77,0|2856,8046
4395,2856,301.28,0.47,4395|2856,8046
3204,2930,4315.52,0.66,3204|2930,8046
3216,2930,3584.9,0.62,3216|2930,8046
3227,2930,6680.88,0.77,3227|2930,8046
2856,2930,10974.73,0.97,2856|2930,8046
2930,2930,0,0,2930|2930,8046
0,2930,4915.73,0.68,0|2930,8046
4395,2930,10697.72,0.95,4395|2930,8046
3204,0,1011.57,0.5,3204|0,8046
3216,0,4837.85,0.68,3216|0,8046
3227,0,5199.05,0.7,3227|0,8046
2856,0,6836.61,0.77,2856|0,8046
2930,0,4915.73,0.68,2930|0,8046
0,0,0,0,0|0,8046
4395,0,6610.28,0.76,4395|0,8046
3204,4395,7619.16,0.81,3204|4395,8046
3216,4395,11447.62,0.99,3216|4395,8046
3227,4395,11161.67,0.98,3227|4395,8046
2856,4395,301.28,0.47,2856|4395,8046
2930,4395,10697.72,0.95,2930|4395,8046
0,4395,6610.28,0.76,0|4395,8046
4395,4395,0,0,4395|4395,8046
0,0,0,0,0|0,8062
3156,0,0,NULL,3156|0,8062
0,3156,0,NULL,0|3156,8062
3156,3156,0,0,3156|3156,8062
3377,3377,0,0,3377|3377,8080
3277,3377,3176.77,0.51,3277|3377,8080
0,3377,3510.18,0.53,0|3377,8080
2978,3377,4053.96,0.56,2978|3377,8080
2999,3377,11883.42,1,2999|3377,8080
1085,3377,4238.93,0.57,1085|3377,8080
4444,3377,0,0.34,4444|3377,8080
3377,3277,3176.77,0.51,3377|3277,8080
3277,3277,0,0,3277|3277,8080
0,3277,3355.55,0.52,0|3277,8080
2978,3277,3298.33,0.52,2978|3277,8080
2999,3277,11688.66,0.99,2999|3277,8080
1085,3277,3414.06,0.53,1085|3277,8080
4444,3277,3176.77,0.51,4444|3277,8080
3377,0,3510.18,0.53,3377|0,8080
3277,0,3355.55,0.52,3277|0,8080
0,0,0,0,0|0,8080
2978,0,729.96,0.38,2978|0,8080
2999,0,8634.75,0.82,2999|0,8080
1085,0,887.05,0.38,1085|0,8080
4444,0,3510.18,0.53,4444|0,8080
3377,2978,4053.96,0.56,3377|2978,8080
3277,2978,3298.33,0.52,3277|2978,8080
0,2978,729.96,0.38,0|2978,8080
2978,2978,0,0,2978|2978,8080
2999,2978,8437.79,0.81,2999|2978,8080
1085,2978,185.17,0.35,1085|2978,8080
4444,2978,4053.96,0.56,4444|2978,8080
3377,2999,11883.42,1,3377|2999,8080
3277,2999,11688.66,0.99,3277|2999,8080
0,2999,8634.75,0.82,0|2999,8080
2978,2999,8437.79,0.81,2978|2999,8080
2999,2999,0,0,2999|2999,8080
1085,2999,8299.13,0.8,1085|2999,8080
4444,2999,11883.42,1,4444|2999,8080
3377,1085,4238.93,0.57,3377|1085,8080
3277,1085,3414.06,0.53,3277|1085,8080
0,1085,887.05,0.38,0|1085,8080
2978,1085,185.17,0.35,2978|1085,8080
2999,1085,8299.13,0.8,2999|1085,8080
1085,1085,0,0,1085|1085,8080
4444,1085,4238.93,0.57,4444|1085,8080
3377,4444,0,0.34,3377|4444,8080
3277,4444,3176.77,0.51,3277|4444,8080
0,4444,3510.18,0.53,0|4444,8080
2978,4444,4053.96,0.56,2978|4444,8080
2999,4444,11883.42,1,2999|4444,8080
1085,4444,4238.93,0.57,1085|4444,8080
4444,4444,0,0,4444|4444,8080
3582,3582,0,0,3582|3582,8092
1270,3582,1355.17,0.55,1270|3582,8092
2877,3582,2974.18,0.69,2877|3582,8092
2908,3582,6215.44,0.99,2908|3582,8092
0,3582,2848.18,0.68,0|3582,8092
3223,3582,6358.87,1,3223|3582,8092
3582,1270,1355.17,0.55,3582|1270,8092
1270,1270,0,0,1270|1270,8092
2877,1270,4073.9,0.79,2877|1270,8092
2908,1270,5865.57,0.96,2908|1270,8092
0,1270,2817.73,0.68,0|1270,8092
3223,1270,6003.54,0.97,3223|1270,8092
3582,2877,2974.18,0.69,3582|2877,8092
1270,2877,4073.9,0.79,1270|2877,8092
2877,2877,0,0,2877|2877,8092
2908,2877,5814.03,0.95,2908|2877,8092
0,2877,3012.96,0.7,0|2877,8092
3223,2877,5945.39,0.96,3223|2877,8092
3582,2908,6215.44,0.99,3582|2908,8092
1270,2908,5865.57,0.96,1270|2908,8092
2877,2908,5814.03,0.95,2877|2908,8092
2908,2908,0,0,2908|2908,8092
0,2908,3396.03,0.73,0|2908,8092
3223,2908,143.79,0.44,3223|2908,8092
3582,0,2848.18,0.68,3582|0,8092
1270,0,2817.73,0.68,1270|0,8092
2877,0,3012.96,0.7,2877|0,8092
2908,0,3396.03,0.73,2908|0,8092
0,0,0,0,0|0,8092
3223,0,3539.8,0.74,3223|0,8092
3582,3223,6358.87,1,3582|3223,8092
1270,3223,6003.54,0.97,1270|3223,8092
2877,3223,5945.39,0.96,2877|3223,8092
2908,3223,143.79,0.44,2908|3223,8092
0,3223,3539.8,0.74,0|3223,8092
3223,3223,0,0,3223|3223,8092
3131,3131,0,0,3131|3131,8123
0,3131,7181.95,0.96,0|3131,8123
3900,3131,12132.09,1,3900|3131,8123
3886,3131,9934.87,0.98,3886|3131,8123
3131,0,7181.95,0.96,3131|0,8123
0,0,0,0,0|0,8123
3900,0,5279.12,0.94,3900|0,8123
3886,0,3419.76,0.93,3886|0,8123
3131,3900,12132.09,1,3131|3900,8123
0,3900,5279.12,0.94,0|3900,8123
3900,3900,0,0,3900|3900,8123
3886,3900,5248.18,0.94,3886|3900,8123
3131,3886,9934.87,0.98,3131|3886,8123
0,3886,3419.76,0.93,0|3886,8123
3900,3886,5248.18,0.94,3900|3886,8123
3886,3886,0,0,3886|3886,8123
0,0,0,0,0|0,8140
2908,0,0,NULL,2908|0,8140
0,2908,0,NULL,0|2908,8140
2908,2908,0,0,2908|2908,8140
2900,2900,0,0,2900|2900,8183
2783,2900,9790.73,0.8,2783|2900,8183
2941,2900,4148,0.67,2941|2900,8183
0,2900,1821.39,0.62,0|2900,8183
3309,2900,9875.47,0.8,3309|2900,8183
3363,2900,3307.52,0.66,3363|2900,8183
4467,2900,3512.83,0.66,4467|2900,8183
2900,2783,9790.73,0.8,2900|2783,8183
2783,2783,0,0,2783|2783,8183
2941,2783,5657.37,0.71,2941|2783,8183
0,2783,7978.12,0.76,0|2783,8183
3309,2783,18594.57,1,3309|2783,8183
3363,2783,7511.92,0.75,3363|2783,8183
4467,2783,8111.93,0.76,4467|2783,8183
2900,2941,4148,0.67,2900|2941,8183
2783,2941,5657.37,0.71,2783|2941,8183
2941,2941,0,0,2941|2941,8183
0,2941,2363.98,0.63,0|2941,8183
3309,2941,13504.57,0.89,3309|2941,8183
3363,2941,2397.7,0.64,3363|2941,8183
4467,2941,3187.02,0.65,4467|2941,8183
2900,0,1821.39,0.62,2900|0,8183
2783,0,7978.12,0.76,2783|0,8183
2941,0,2363.98,0.63,2941|0,8183
0,0,0,0,0|0,8183
3309,0,11274.63,0.84,3309|0,8183
3363,0,2365.16,0.63,3363|0,8183
4467,0,2948.46,0.65,4467|0,8183
2900,3309,9875.47,0.8,2900|3309,8183
2783,3309,18594.57,1,2783|3309,8183
2941,3309,13504.57,0.89,2941|3309,8183
0,3309,11274.63,0.84,0|3309,8183
3309,3309,0,0,3309|3309,8183
3363,3309,13182.66,0.88,3363|3309,8183
4467,3309,13311.69,0.88,4467|3309,8183
2900,3363,3307.52,0.66,2900|3363,8183
2783,3363,7511.92,0.75,2783|3363,8183
2941,3363,2397.7,0.64,2941|3363,8183
0,3363,2365.16,0.63,0|3363,8183
3309,3363,13182.66,0.88,3309|3363,8183
3363,3363,0,0,3363|3363,8183
4467,3363,798.74,0.6,4467|3363,8183
2900,4467,3512.83,0.66,2900|4467,8183
2783,4467,8111.93,0.76,2783|4467,8183
2941,4467,3187.02,0.65,2941|4467,8183
0,4467,2948.46,0.65,0|4467,8183
3309,4467,13311.69,0.88,3309|4467,8183
3363,4467,798.74,0.6,3363|4467,8183
4467,4467,0,0,4467|4467,8183
0,0,0,0,0|0,8194
3003,0,0,NULL,3003|0,8194
0,3003,0,NULL,0|3003,8194
3003,3003,0,0,3003|3003,8194
0,0,0,0,0|0,8231
4492,0,17986.09,0.91,4492|0,8231
4493,0,7687.05,0.83,4493|0,8231
4495,0,10319.25,0.85,4495|0,8231
0,4492,17986.09,0.91,0|4492,8231
4492,4492,0,0,4492|4492,8231
4493,4492,25660.8,0.98,4493|4492,8231
4495,4492,28297.95,1,4495|4492,8231
0,4493,7687.05,0.83,0|4493,8231
4492,4493,25660.8,0.98,4492|4493,8231
4493,4493,0,0,4493|4493,8231
4495,4493,2824.75,0.79,4495|4493,8231
0,4495,10319.25,0.85,0|4495,8231
4492,4495,28297.95,1,4492|4495,8231
4493,4495,2824.75,0.79,4493|4495,8231
4495,4495,0,0,4495|4495,8231
3781,3781,0,0,3781|3781,8233
3782,3781,15724.47,0.47,3782|3781,8233
3787,3781,9424.95,0.46,3787|3781,8233
4247,3781,18394.96,0.48,4247|3781,8233
3759,3781,232859.98,0.89,3759|3781,8233
3771,3781,32116.06,0.51,3771|3781,8233
3698,3781,287238.64,1,3698|3781,8233
3690,3781,81093.14,0.6,3690|3781,8233
0,3781,83857.93,0.61,0|3781,8233
3781,3782,15724.47,0.47,3781|3782,8233
3782,3782,0,0,3782|3782,8233
3787,3782,7654.38,0.46,3787|3782,8233
4247,3782,7083.35,0.46,4247|3782,8233
3759,3782,217135.51,0.86,3759|3782,8233
3771,3782,16830.07,0.48,3771|3782,8233
3698,3782,271714.81,0.97,3698|3782,8233
3690,3782,65603.33,0.57,3690|3782,8233
0,3782,68155.88,0.58,0|3782,8233
3781,3787,9424.95,0.46,3781|3787,8233
3782,3787,7654.38,0.46,3782|3787,8233
3787,3787,0,0,3787|3787,8233
4247,3787,13147.37,0.47,4247|3787,8233
3759,3787,224063.58,0.88,3759|3787,8233
3771,3787,22927.54,0.49,3771|3787,8233
3698,3787,278014.87,0.98,3698|3787,8233
3690,3787,73035.76,0.59,3690|3787,8233
0,3787,74940.47,0.59,0|3787,8233
3781,4247,18394.96,0.48,3781|4247,8233
3782,4247,7083.35,0.46,3782|4247,8233
3787,4247,13147.37,0.47,3787|4247,8233
4247,4247,0,0,4247|4247,8233
3759,4247,215939.52,0.86,3759|4247,8233
3771,4247,19173.81,0.48,3771|4247,8233
3698,4247,271662.71,0.97,3698|4247,8233
3690,4247,63336.6,0.57,3690|4247,8233
0,4247,67634.63,0.57,0|4247,8233
3781,3759,232859.98,0.89,3781|3759,8233
3782,3759,217135.51,0.86,3782|3759,8233
3787,3759,224063.58,0.88,3787|3759,8233
4247,3759,215939.52,0.86,4247|3759,8233
3759,3759,0,0,3759|3759,8233
3771,3759,201285.83,0.83,3771|3759,8233
3698,3759,67734.05,0.57,3698|3759,8233
3690,3759,153242.65,0.74,3690|3759,8233
0,3759,149159.17,0.73,0|3759,8233
3781,3771,32116.06,0.51,3781|3771,8233
3782,3771,16830.07,0.48,3782|3771,8233
3787,3771,22927.54,0.49,3787|3771,8233
4247,3771,19173.81,0.48,4247|3771,8233
3759,3771,201285.83,0.83,3759|3771,8233
3771,3771,0,0,3771|3771,8233
3698,3771,255126.41,0.94,3698|3771,8233
3690,3771,51693.14,0.54,3690|3771,8233
0,3771,52126.71,0.54,0|3771,8233
3781,3698,287238.64,1,3781|3698,8233
3782,3698,271714.81,0.97,3782|3698,8233
3787,3698,278014.87,0.98,3787|3698,8233
4247,3698,271662.71,0.97,4247|3698,8233
3759,3698,67734.05,0.57,3759|3698,8233
3771,3698,255126.41,0.94,3771|3698,8233
3698,3698,0,0,3698|3698,8233
3690,3698,211492.6,0.85,3690|3698,8233
0,3698,204061.35,0.84,0|3698,8233
3781,3690,81093.14,0.6,3781|3690,8233
3782,3690,65603.33,0.57,3782|3690,8233
3787,3690,73035.76,0.59,3787|3690,8233
4247,3690,63336.6,0.57,4247|3690,8233
3759,3690,153242.65,0.74,3759|3690,8233
3771,3690,51693.14,0.54,3771|3690,8233
3698,3690,211492.6,0.85,3698|3690,8233
3690,3690,0,0,3690|3690,8233
0,3690,16982.65,0.48,0|3690,8233
3781,0,83857.93,0.61,3781|0,8233
3782,0,68155.88,0.58,3782|0,8233
3787,0,74940.47,0.59,3787|0,8233
4247,0,67634.63,0.57,4247|0,8233
3759,0,149159.17,0.73,3759|0,8233
3771,0,52126.71,0.54,3771|0,8233
3698,0,204061.35,0.84,3698|0,8233
3690,0,16982.65,0.48,3690|0,8233
0,0,0,0,0|0,8233
0,0,0,0,0|0,8247
3874,0,0,NULL,3874|0,8247
0,3874,0,NULL,0|3874,8247
3874,3874,0,0,3874|3874,8247
4147,4147,0,0,4147|4147,8299
4458,4147,139203,1,4458|4147,8299
0,4147,49078.38,0.79,0|4147,8299
3048,4147,8955.26,0.7,3048|4147,8299
4147,4458,139203,1,4147|4458,8299
4458,4458,0,0,4458|4458,8299
0,4458,90159.18,0.89,0|4458,8299
3048,4458,131150.79,0.98,3048|4458,8299
4147,0,49078.38,0.79,4147|0,8299
4458,0,90159.18,0.89,4458|0,8299
0,0,0,0,0|0,8299
3048,0,41014.4,0.77,3048|0,8299
4147,3048,8955.26,0.7,4147|3048,8299
4458,3048,131150.79,0.98,4458|3048,8299
0,3048,41014.4,0.77,0|3048,8299
3048,3048,0,0,3048|3048,8299
3049,3049,0,0,3049|3049,8349
0,3049,2752.9,0.82,0|3049,8349
3411,3049,18502.02,0.96,3411|3049,8349
3219,3049,4710.99,0.84,3219|3049,8349
3236,3049,3636.27,0.83,3236|3049,8349
3049,0,2752.9,0.82,3049|0,8349
0,0,0,0,0|0,8349
3411,0,15793.83,0.93,3411|0,8349
3219,0,7456.18,0.86,3219|0,8349
3236,0,5898.41,0.85,3236|0,8349
3049,3411,18502.02,0.96,3049|3411,8349
0,3411,15793.83,0.93,0|3411,8349
3411,3411,0,0,3411|3411,8349
3219,3411,23203.18,1,3219|3411,8349
3236,3411,21546.08,0.99,3236|3411,8349
3049,3219,4710.99,0.84,3049|3219,8349
0,3219,7456.18,0.86,0|3219,8349
3411,3219,23203.18,1,3411|3219,8349
3219,3219,0,0,3219|3219,8349
3236,3219,3045.57,0.82,3236|3219,8349
3049,3236,3636.27,0.83,3049|3236,8349
0,3236,5898.41,0.85,0|3236,8349
3411,3236,21546.08,0.99,3411|3236,8349
3219,3236,3045.57,0.82,3219|3236,8349
3236,3236,0,0,3236|3236,8349
0,0,0,0,0|0,8379
3700,0,0,NULL,3700|0,8379
0,3700,0,NULL,0|3700,8379
3700,3700,0,0,3700|3700,8379
3695,3695,0,0,3695|3695,8387
3688,3695,18214.05,0.6,3688|3695,8387
3745,3695,35146.51,0.64,3745|3695,8387
3718,3695,9094.59,0.58,3718|3695,8387
4183,3695,189368.12,1,4183|3695,8387
3803,3695,55592.59,0.69,3803|3695,8387
3824,3695,16751.76,0.6,3824|3695,8387
4512,3695,14614.28,0.59,4512|3695,8387
0,3695,40268.92,0.65,0|3695,8387
3695,3688,18214.05,0.6,3695|3688,8387
3688,3688,0,0,3688|3688,8387
3745,3688,26313.63,0.62,3745|3688,8387
3718,3688,10376.9,0.58,3718|3688,8387
4183,3688,181257.93,0.98,4183|3688,8387
3803,3688,48856.95,0.67,3803|3688,8387
3824,3688,27760.59,0.62,3824|3688,8387
4512,3688,13461.91,0.59,4512|3688,8387
0,3688,33871.39,0.64,0|3688,8387
3695,3745,35146.51,0.64,3695|3745,8387
3688,3745,26313.63,0.62,3688|3745,8387
3745,3745,0,0,3745|3745,8387
3718,3745,27153.99,0.62,3718|3745,8387
4183,3745,155526.05,0.92,4183|3745,8387
3803,3745,22547.17,0.61,3803|3745,8387
3824,3745,29900.06,0.63,3824|3745,8387
4512,3745,20532.25,0.61,4512|3745,8387
0,3745,8196.03,0.58,0|3745,8387
3695,3718,9094.59,0.58,3695|3718,8387
3688,3718,10376.9,0.58,3688|3718,8387
3745,3718,27153.99,0.62,3745|3718,8387
3718,3718,0,0,3718|3718,8387
4183,3718,182378.17,0.98,4183|3718,8387
3803,3718,48646.45,0.67,3803|3718,8387
3824,3718,18039.45,0.6,3824|3718,8387
4512,3718,7397.69,0.58,4512|3718,8387
0,3718,33174.83,0.64,0|3718,8387
3695,4183,189368.12,1,3695|4183,8387
3688,4183,181257.93,0.98,3688|4183,8387
3745,4183,155526.05,0.92,3745|4183,8387
3718,4183,182378.17,0.98,3718|4183,8387
4183,4183,0,0,4183|4183,8387
3803,4183,133814.78,0.87,3803|4183,8387
3824,4183,177692.27,0.97,3824|4183,8387
4512,4183,175238.17,0.97,4512|4183,8387
0,4183,149249.67,0.91,0|4183,8387
3695,3803,55592.59,0.69,3695|3803,8387
3688,3803,48856.95,0.67,3688|3803,8387
3745,3803,22547.17,0.61,3745|3803,8387
3718,3803,48646.45,0.67,3718|3803,8387
4183,3803,133814.78,0.87,4183|3803,8387
3803,3803,0,0,3803|3803,8387
3824,3803,45520.66,0.66,3824|3803,8387
4512,3803,41438.73,0.65,4512|3803,8387
0,3803,15471.89,0.59,0|3803,8387
3695,3824,16751.76,0.6,3695|3824,8387
3688,3824,27760.59,0.62,3688|3824,8387
3745,3824,29900.06,0.63,3745|3824,8387
3718,3824,18039.45,0.6,3718|3824,8387
4183,3824,177692.27,0.97,4183|3824,8387
3803,3824,45520.66,0.66,3803|3824,8387
3824,3824,0,0,3824|3824,8387
4512,3824,15364.66,0.59,4512|3824,8387
0,3824,31715.22,0.63,0|3824,8387
3695,4512,14614.28,0.59,3695|4512,8387
3688,4512,13461.91,0.59,3688|4512,8387
3745,4512,20532.25,0.61,3745|4512,8387
3718,4512,7397.69,0.58,3718|4512,8387
4183,4512,175238.17,0.97,4183|4512,8387
3803,4512,41438.73,0.65,3803|4512,8387
3824,4512,15364.66,0.59,3824|4512,8387
4512,4512,0,0,4512|4512,8387
0,4512,25988.53,0.62,0|4512,8387
3695,0,40268.92,0.65,3695|0,8387
3688,0,33871.39,0.64,3688|0,8387
3745,0,8196.03,0.58,3745|0,8387
3718,0,33174.83,0.64,3718|0,8387
4183,0,149249.67,0.91,4183|0,8387
3803,0,15471.89,0.59,3803|0,8387
3824,0,31715.22,0.63,3824|0,8387
4512,0,25988.53,0.62,4512|0,8387
0,0,0,0,0|0,8387
0,0,0,0,0|0,8447
3348,0,3406.34,0.97,3348|0,8447
3349,0,3406.67,0.97,3349|0,8447
0,3348,3406.34,0.97,0|3348,8447
3348,3348,0,0,3348|3348,8447
3349,3348,6813.02,1,3349|3348,8447
0,3349,3406.67,0.97,0|3349,8447
3348,3349,6813.02,1,3348|3349,8447
3349,3349,0,0,3349|3349,8447
3463,3463,0,0,3463|3463,8458
0,3463,75475.35,0.97,0|3463,8458
2938,3463,151149.7,1,2938|3463,8458
3463,0,75475.35,0.97,3463|0,8458
0,0,0,0,0|0,8458
2938,0,75675.98,0.97,2938|0,8458
3463,2938,151149.7,1,3463|2938,8458
0,2938,75675.98,0.97,0|2938,8458
2938,2938,0,0,2938|2938,8458
0,0,0,0,0|0,8463
4496,0,0,NULL,4496|0,8463
0,4496,0,NULL,0|4496,8463
4496,4496,0,0,4496|4496,8463
4707,4707,0,0,4707|4707,8506
0,4707,0,NULL,0|4707,8506
4707,0,0,NULL,4707|0,8506
0,0,0,0,0|0,8506
0,0,0,0,0|0,8541
3119,0,4242.63,0.97,3119|0,8541
4482,0,4241.92,0.97,4482|0,8541
0,3119,4242.63,0.97,0|3119,8541
3119,3119,0,0,3119|3119,8541
4482,3119,8484.55,1,4482|3119,8541
0,4482,4241.92,0.97,0|4482,8541
3119,4482,8484.55,1,3119|4482,8541
4482,4482,0,0,4482|4482,8541
3653,3653,0,0,3653|3653,8542
3328,3653,8435.11,0.83,3328|3653,8542
0,3653,8002.34,0.82,0|3653,8542
3014,3653,3681.74,0.76,3014|3653,8542
3006,3653,20544.1,1,3006|3653,8542
3653,3328,8435.11,0.83,3653|3328,8542
3328,3328,0,0,3328|3328,8542
0,3328,1575.16,0.73,0|3328,8542
3014,3328,4902.07,0.78,3014|3328,8542
3006,3328,12859.79,0.89,3006|3328,8542
3653,0,8002.34,0.82,3653|0,8542
3328,0,1575.16,0.73,3328|0,8542
0,0,0,0,0|0,8542
3014,0,4829.08,0.78,3014|0,8542
3006,0,12680.08,0.89,3006|0,8542
3653,3014,3681.74,0.76,3653|3014,8542
3328,3014,4902.07,0.78,3328|3014,8542
0,3014,4829.08,0.78,0|3014,8542
3014,3014,0,0,3014|3014,8542
3006,3014,17502.02,0.96,3006|3014,8542
3653,3006,20544.1,1,3653|3006,8542
3328,3006,12859.79,0.89,3328|3006,8542
0,3006,12680.08,0.89,0|3006,8542
3014,3006,17502.02,0.96,3014|3006,8542
3006,3006,0,0,3006|3006,8542
0,0,0,0,0|0,8553
4288,0,23371.71,0.97,4288|0,8553
4179,0,23378.03,0.97,4179|0,8553
0,4288,23371.71,0.97,0|4288,8553
4288,4288,0,0,4288|4288,8553
4179,4288,46749.72,1,4179|4288,8553
0,4179,23378.03,0.97,0|4179,8553
4288,4179,46749.72,1,4288|4179,8553
4179,4179,0,0,4179|4179,8553
4426,4426,0,0,4426|4426,8567
0,4426,4018.68,0.96,0|4426,8567
3037,4426,5685.31,0.99,3037|4426,8567
2676,4426,6485.76,1,2676|4426,8567
4426,0,4018.68,0.96,4426|0,8567
0,0,0,0,0|0,8567
3037,0,1809.26,0.93,3037|0,8567
2676,0,2553.2,0.94,2676|0,8567
4426,3037,5685.31,0.99,4426|3037,8567
0,3037,1809.26,0.93,0|3037,8567
3037,3037,0,0,3037|3037,8567
2676,3037,1854.25,0.93,2676|3037,8567
4426,2676,6485.76,1,4426|2676,8567
0,2676,2553.2,0.94,0|2676,8567
3037,2676,1854.25,0.93,3037|2676,8567
2676,2676,0,0,2676|2676,8567
2894,2894,0,0,2894|2894,8571
0,2894,45100.61,0.92,0|2894,8571
3328,2894,71133.18,1,3328|2894,8571
3653,2894,64270.48,0.98,3653|2894,8571
2894,0,45100.61,0.92,2894|0,8571
0,0,0,0,0|0,8571
3328,0,26103.61,0.87,3328|0,8571
3653,0,19282.01,0.85,3653|0,8571
2894,3328,71133.18,1,2894|3328,8571
0,3328,26103.61,0.87,0|3328,8571
3328,3328,0,0,3328|3328,8571
3653,3328,8435.11,0.82,3653|3328,8571
2894,3653,64270.48,0.98,2894|3653,8571
0,3653,19282.01,0.85,0|3653,8571
3328,3653,8435.11,0.82,3328|3653,8571
3653,3653,0,0,3653|3653,8571
3749,3749,0,0,3749|3749,8589
3751,3749,21349.35,0.66,3751|3749,8589
4216,3749,8155.84,0.46,4216|3749,8589
3818,3749,28130.19,0.76,3818|3749,8589
4713,3749,13731.97,0.54,4713|3749,8589
0,3749,8173.73,0.46,0|3749,8589
3749,3751,21349.35,0.66,3749|3751,8589
3751,3751,0,0,3751|3751,8589
4216,3751,24563.91,0.71,4216|3751,8589
3818,3751,43455.67,1,3818|3751,8589
4713,3751,33171.41,0.84,4713|3751,8589
0,3751,23996.09,0.7,0|3751,8589
3749,4216,8155.84,0.46,3749|4216,8589
3751,4216,24563.91,0.71,3751|4216,8589
4216,4216,0,0,4216|4216,8589
3818,4216,20578.51,0.65,3818|4216,8589
4713,4216,8808.24,0.47,4713|4216,8589
0,4216,668.83,0.34,0|4216,8589
3749,3818,28130.19,0.76,3749|3818,8589
3751,3818,43455.67,1,3751|3818,8589
4216,3818,20578.51,0.65,4216|3818,8589
3818,3818,0,0,3818|3818,8589
4713,3818,15761.68,0.57,4713|3818,8589
0,3818,20890.28,0.65,0|3818,8589
3749,4713,13731.97,0.54,3749|4713,8589
3751,4713,33171.41,0.84,3751|4713,8589
4216,4713,8808.24,0.47,4216|4713,8589
3818,4713,15761.68,0.57,3818|4713,8589
4713,4713,0,0,4713|4713,8589
0,4713,9449.19,0.48,0|4713,8589
3749,0,8173.73,0.46,3749|0,8589
3751,0,23996.09,0.7,3751|0,8589
4216,0,668.83,0.34,4216|0,8589
